bus_z1_sw,bus_z2_nw,bus_z3_se,bus_z4_ne,violation_time_s,integral_violation_pu_s,worst_vmin,worst_vmax,wall_time_s
7,30,57,108,288.89999999973725,1.721074803109353,0.9464175988666769,1.0516792555034353,28.738218500002404
7,30,56,108,674.2999999993867,2.3347570272002054,0.9476008497789281,1.054812012850358,28.073672099999385
7,30,55,108,676.6999999993845,2.4383658291412855,0.9476729690750799,1.0549018128942838,28.654356799997913
7,30,54,108,685.7999999993763,2.5522393312496594,0.947463543460519,1.0549970110289477,27.5070315999983
7,30,53,108,865.3999999992129,5.3760607303505275,0.9471258979532974,1.0564534970337496,29.64894859999913
7,30,52,108,1035.9999999990578,13.310254392536372,0.9493699182824763,1.0588422956597994,30.978858400005265
7,30,60,108,2598.4999999976367,47.088538221677375,0.9401410988104878,1.0491458223648995,23.490364500001306
7,30,67,108,2655.6999999975847,59.343298699140874,0.9388397907140339,1.0490916304583695,23.58838719999767
7,30,72,108,2673.099999997569,63.05699486548593,0.9386328903812914,1.0490560073322144,23.49044789999607
7,30,76,108,2686.199999997557,66.09382863191047,0.9384654191121392,1.0490274940570519,23.23826689999987
7,30,77,108,2695.2999999975486,68.73073104910222,0.9383173679562382,1.0489953853594498,23.633435399999144
7,30,78,108,2698.5999999975456,69.45566971742328,0.9382770867148111,1.048989111890528,23.493833200001973
7,30,79,108,2704.79999999754,70.91136248841345,0.9381968764412613,1.048978892213716,23.67597889999888
7,30,80,108,2711.299999997534,72.15002068100341,0.9381252468571302,1.0489610023636269,23.453669999995327
7,30,86,108,2714.9999999975307,72.9494638084815,0.9380867234347643,1.0489623919351059,21.78873630000453
7,30,81,108,2716.5999999975293,73.25774807845715,0.9380635961132632,1.048952942367446,22.584655799997563
7,30,82,108,2726.0999999975206,75.20323717008424,0.937956394771041,1.0489401382845867,23.90240829999675
7,30,87,108,2732.199999997515,76.41084752015965,0.9378958096624987,1.048924912525945,21.27830460000405
7,30,83,108,2732.6999999975146,76.46473512018655,0.9378853278245566,1.0489260086441248,26.129823200004466
7,30,89,108,2739.4999999975084,77.91442220569323,0.9378117036233368,1.0489037496032367,21.566180599998916
7,30,91,108,2745.499999997503,79.30888169919774,0.9377349163370435,1.0488900450642407,21.35275389999879
7,30,93,108,2752.7999999974963,80.9608433800166,0.937645037021687,1.0488755983194678,20.669931599994015
7,30,95,108,2759.2999999974904,82.30938912756318,0.9375698655878594,1.0488544505679218,21.41475189999619
7,30,61,108,2817.2999999974377,54.487871349065166,0.938310261914608,1.049133949769448,24.17772479999985
7,30,62,108,3103.1999999971777,96.25394024440504,0.9363832654922412,1.0491399165930315,22.71911689999979
7,30,63,108,3546.1999999967747,127.82616568350515,0.9338031590335023,1.0491351716898798,23.20868209999753
7,30,64,108,3599.999999996726,178.16101941005633,0.9286504110431985,1.0490850003106043,23.22227269999712
7,30,65,108,3599.999999996726,215.08415313982488,0.9224461644453884,1.0493517044415752,23.970704100000148
7,30,66,108,3599.999999996726,234.86441864465442,0.9177200127237337,1.0496701467418383,24.37503789999755
